1D0030100100101200000101
Date, Time, Duration (hrs:min:sec.micro), Classification (60 seconds threshold), Detection count, Antenna 1, , Antenna 2, Antenna 3, Antenna 4 
2017-10-24,18:37:34,00:00:04,A,8,0,0,4,4
2017-10-24,18:37:47,00:00:02,B,10,6,4,0,0
2017-10-24,18:46:51,00:00:04,B,10,3,7,0,0
2017-10-24,18:47:11,00:00:02,A,7,0,0,4,3
2017-10-24,19:21:45,00:01:05,A,193,0,0,89,104
2017-10-24,19:23:04,00:00:03,B,13,5,8,0,0
2017-10-24,19:48:06,00:00:30,B,45,21,24,0,0
2017-10-24,19:48:43,00:00:03,A,9,0,0,4,5
2017-10-24,20:12:55,00:00:03,A,6,0,0,4,2
2017-10-24,20:13:06,00:00:03,B,19,9,10,0,0
2017-10-25,18:42:54,00:00:25,B,32,16,16,0,0
2017-10-25,18:43:33,00:00:02,A,8,0,0,4,4
2017-10-25,19:05:42,00:00:07,A,27,0,0,10,17
2017-10-25,19:05:57,00:00:05,B,22,12,10,0,0
2017-10-25,19:13:35,00:00:04,B,26,11,15,0,0
2017-10-25,19:13:50,00:00:03,A,22,0,0,13,9
2017-10-25,19:22:17,00:00:02,A,11,0,0,5,6
2017-10-25,19:22:34,00:00:35,B,57,29,28,0,0
2017-10-25,19:32:44,00:00:04,B,19,9,10,0,0
2017-10-25,19:33:13,00:00:12,A,21,0,0,13,8
2017-10-25,19:33:32,00:00:15,B,35,15,20,0,0
2017-10-25,19:33:47,00:00:00,A,1,0,0,1,0
2017-10-25,19:33:47,00:00:01,B,6,5,1,0,0
2017-10-25,19:33:57,00:00:03,A,10,0,0,5,5
2017-10-25,19:59:03,00:00:01,A,6,0,0,3,3
2017-10-25,19:59:11,00:00:04,B,14,8,6,0,0
2017-10-25,20:01:28,00:00:03,B,17,7,10,0,0
2017-10-25,20:01:37,00:00:08,A,26,0,0,13,13
2017-10-25,20:01:52,00:00:16,B,21,10,11,0,0
2017-10-25,20:02:12,00:00:01,A,5,0,0,1,4
2017-10-25,20:30:55,00:00:02,A,7,0,0,2,5
2017-10-25,20:31:07,00:00:03,B,17,7,10,0,0
2017-10-25,20:34:12,00:00:34,B,20,14,6,0,0
2017-10-25,20:34:52,00:00:06,A,20,0,0,10,10
2017-10-25,20:35:05,00:00:30,B,29,15,14,0,0
2017-10-25,20:35:41,00:00:02,A,7,0,0,4,3
2017-10-25,20:55:22,00:00:19,A,35,0,0,17,18
2017-10-25,20:55:49,00:00:08,B,33,13,20,0,0
2017-10-26,19:23:29,00:00:42,B,41,21,20,0,0
2017-10-26,19:24:21,00:00:03,A,5,0,0,4,1
2017-10-26,19:44:23,00:00:22,A,71,0,0,37,34
2017-10-26,19:44:54,00:00:04,B,16,6,10,0,0
2017-10-26,19:49:08,00:00:03,B,7,3,4,0,0
2017-10-26,19:49:23,00:00:04,A,15,0,0,6,9
2017-10-26,20:13:01,00:00:06,A,22,0,0,13,9
2017-10-26,20:13:16,00:00:03,B,11,6,5,0,0
2017-10-27,18:54:02,00:00:03,B,21,7,14,0,0
2017-10-27,18:54:19,00:00:31,A,53,0,0,32,21
2017-10-27,19:20:03,00:00:13,A,39,0,0,18,21
2017-10-27,19:20:27,00:00:17,B,47,17,30,0,0
2017-10-27,19:28:44,00:00:05,B,22,10,12,0,0
2017-10-27,19:28:59,00:00:14,A,2,0,0,1,1
2017-10-27,19:29:28,00:00:06,B,14,4,10,0,0
2017-10-27,19:29:45,00:00:05,A,11,0,0,5,6
2017-10-27,19:51:28,00:00:03,A,10,0,0,4,6
2017-10-27,19:51:39,00:00:08,B,24,14,10,0,0
2017-10-28,18:26:03,00:00:04,B,16,6,10,0,0
2017-10-28,18:26:22,00:00:08,A,15,0,0,5,10
2017-10-28,18:45:37,00:00:03,A,12,0,0,6,6
2017-10-28,18:45:48,00:00:02,B,9,3,6,0,0
2017-10-28,18:50:46,00:00:03,B,8,5,3,0,0
2017-10-28,18:50:59,00:00:03,A,7,0,0,3,4
2017-10-28,19:13:59,00:00:10,A,14,0,0,7,7
2017-10-28,19:14:20,00:00:02,B,5,3,2,0,0
2017-10-28,19:18:18,00:00:07,B,14,10,4,0,0
2017-10-28,19:18:36,00:00:01,A,4,0,0,2,2
2017-10-28,19:43:48,00:00:04,A,20,0,0,10,10
2017-10-28,19:44:06,00:00:05,B,19,10,9,0,0
2017-10-29,18:57:34,00:00:06,B,18,12,6,0,0
2017-10-29,18:57:48,00:00:03,A,11,0,0,6,5
2017-10-29,19:06:13,00:00:41,A,37,0,0,18,19
2017-10-29,19:07:05,00:00:15,B,72,36,36,0,0
2017-10-29,19:07:37,00:01:16,A,229,0,0,120,109
2017-10-29,19:09:01,00:00:23,B,57,26,31,0,0
2017-10-31,18:21:42,00:00:05,B,21,10,11,0,0
2017-10-31,18:22:18,00:00:09,A,23,0,0,12,11
2017-10-31,18:25:02,00:00:06,A,23,0,0,13,10
2017-10-31,18:25:21,00:00:13,B,41,17,24,0,0
2017-10-31,23:21:16,00:01:17,B,103,53,50,0,0
2017-11-01,16:47:23,00:00:18,B,59,29,30,0,0
2017-11-01,16:47:59,00:00:00,A,1,0,0,1,0
2017-11-01,16:49:36,00:00:11,A,31,0,0,19,12
2017-11-01,16:50:04,00:00:04,B,20,7,13,0,0
2017-11-01,17:03:38,00:00:56,B,47,28,19,0,0
2017-11-01,17:04:40,00:00:02,A,10,0,0,5,5
2017-11-01,17:04:42,00:00:00,B,1,0,1,0,0
2017-11-01,17:04:42,00:00:01,A,4,0,0,1,3
2017-11-01,17:27:29,00:00:03,A,9,0,0,5,4
2017-11-01,17:27:42,00:00:03,B,16,7,9,0,0
2017-11-01,18:14:32,00:00:05,B,26,12,14,0,0
2017-11-01,18:14:53,00:00:05,A,9,0,0,3,6
2017-11-01,18:15:06,00:00:00,B,1,0,1,0,0
2017-11-01,18:15:18,00:00:03,A,12,0,0,5,7
2017-11-01,18:31:16,00:00:01,A,3,0,0,0,3
2017-11-01,18:31:30,00:00:02,B,10,4,6,0,0
2017-11-01,18:34:34,00:00:03,B,14,7,7,0,0
2017-11-01,18:34:45,00:00:00,A,1,0,0,0,1
2017-11-01,19:01:03,00:00:07,A,14,0,0,6,8
2017-11-01,19:01:16,00:00:13,B,31,14,17,0,0
2017-11-01,19:04:52,00:00:02,B,13,3,10,0,0
2017-11-01,19:05:07,00:00:03,A,13,0,0,5,8
2017-11-01,19:33:39,00:00:02,A,5,0,0,2,3
2017-11-01,19:33:47,00:00:02,B,7,4,3,0,0
2017-11-01,19:36:31,00:00:02,B,10,1,9,0,0
2017-11-01,19:36:42,00:00:02,A,4,0,0,2,2
2017-11-01,20:03:51,00:00:03,A,12,0,0,7,5
2017-11-01,20:04:02,00:00:03,B,10,5,5,0,0
2017-11-02,19:04:09,00:00:15,B,62,33,29,0,0
2017-11-02,19:17:09,00:00:05,B,21,11,10,0,0
2017-11-02,19:17:29,00:00:01,A,6,0,0,3,3
2017-11-02,19:31:33,00:00:05,A,18,0,0,10,8
2017-11-02,19:31:48,00:00:03,B,18,11,7,0,0
2017-11-02,19:41:35,00:00:00,B,1,0,1,0,0
2017-11-02,20:01:02,00:01:14,B,38,13,25,0,0
2017-11-02,20:02:28,00:00:02,A,10,0,0,6,4
2017-11-02,20:18:23,00:00:02,A,6,0,0,4,2
2017-11-02,20:18:32,00:00:02,B,10,6,4,0,0
2017-11-02,20:21:05,00:00:01,B,5,2,3,0,0
2017-11-02,20:21:13,00:00:01,A,5,0,0,3,2
2017-11-02,20:21:14,00:00:00,B,1,1,0,0,0
2017-11-02,20:21:14,00:00:02,A,9,0,0,3,6
2017-11-02,20:44:36,00:00:07,A,22,0,0,12,10
2017-11-02,20:44:57,00:00:07,B,25,10,15,0,0
2017-11-05,17:51:49,00:00:04,B,8,3,5,0,0
2017-11-05,17:51:59,00:00:02,A,8,0,0,4,4
2017-11-05,18:05:45,00:00:20,A,35,0,0,19,16
2017-11-05,18:06:11,00:00:03,B,5,1,4,0,0
2017-11-05,18:19:29,00:00:02,B,4,3,1,0,0
2017-11-05,18:19:43,00:00:20,A,8,0,0,4,4
2017-11-05,18:42:23,00:00:04,A,15,0,0,6,9
2017-11-05,18:42:32,00:00:01,B,9,7,2,0,0
2017-11-05,18:46:34,00:00:02,B,10,4,6,0,0
2017-11-05,18:46:40,00:00:02,A,6,0,0,4,2
2017-11-05,19:11:45,00:00:03,A,7,0,0,4,3
2017-11-05,19:11:52,00:00:02,B,4,2,2,0,0
2017-11-05,19:18:14,00:00:39,B,21,15,6,0,0
2017-11-05,19:19:07,00:00:02,A,8,0,0,3,5
2017-11-05,19:30:15,00:01:07,A,49,0,0,32,17
2017-11-05,19:31:30,00:00:02,B,2,1,1,0,0
2017-11-06,17:24:52,00:00:32,B,48,25,23,0,0
2017-11-06,17:25:30,00:00:03,A,12,0,0,7,5
2017-11-06,17:52:24,00:00:20,A,40,0,0,20,20
2017-11-06,17:52:53,00:00:04,B,14,11,3,0,0
2017-11-06,18:05:00,00:00:04,B,12,8,4,0,0
2017-11-06,18:05:21,00:00:01,A,2,0,0,2,0
2017-11-06,18:05:43,00:00:13,B,10,6,4,0,0
2017-11-06,18:06:07,00:00:01,A,4,0,0,2,2
2017-11-06,18:27:50,00:00:30,A,62,0,0,30,32
2017-11-06,18:28:32,00:00:10,B,16,7,9,0,0
2017-11-06,18:33:30,00:00:22,B,20,11,9,0,0
2017-11-06,18:34:14,00:00:03,A,7,0,0,3,4
2017-11-06,18:59:22,00:00:34,A,41,0,0,18,23
2017-11-06,19:00:13,00:00:04,B,19,11,8,0,0
2017-11-06,19:08:49,00:00:03,B,8,2,6,0,0
2017-11-06,19:09:01,00:00:08,A,31,0,0,18,13
