1D0030100100101200000089
Date, Time, Duration (hrs:min:sec.micro), Classification (60 seconds threshold), Detection count, Antenna 1, , Antenna 2, Antenna 3, Antenna 4 
2017-10-24,19:36:13,00:00:04,A,11,0,0,5,6
2017-10-24,19:36:26,00:00:44,B,49,27,22,0,0
2017-10-24,20:12:40,00:00:25,B,90,27,63,0,0
2017-10-24,20:13:18,00:00:20,A,59,0,0,38,21
2017-10-24,20:15:40,00:00:41,A,51,0,0,32,19
2017-10-24,20:16:29,00:00:03,B,13,7,6,0,0
2017-10-25,18:34:41,00:00:38,B,31,18,13,0,0
2017-10-25,18:35:28,00:00:01,A,6,0,0,2,4
2017-10-25,19:02:48,00:00:10,A,15,0,0,8,7
2017-10-25,19:03:30,00:00:12,B,21,10,11,0,0
2017-10-25,19:24:42,00:00:08,B,21,12,9,0,0
2017-10-25,19:24:59,00:00:03,A,14,0,0,7,7
