1D0030100100101200000016
Date, Time, Duration (hrs:min:sec.micro), Classification (60 seconds threshold), Detection count, Antenna 1, , Antenna 2, Antenna 3, Antenna 4 
2017-10-20,20:47:12,00:00:00,B,1,0,1,0,0
2017-10-20,21:26:51,00:00:01,A,7,0,0,3,4
2017-10-20,21:27:02,00:00:09,B,37,18,19,0,0
2017-10-22,18:56:33,00:00:33,B,39,17,22,0,0
2017-10-22,18:57:31,00:00:22,A,65,0,0,36,29
2017-10-22,19:00:19,00:00:06,A,25,0,0,15,10
2017-10-22,19:01:33,00:00:07,B,27,10,17,0,0
2017-10-23,17:36:17,00:00:59,B,124,70,54,0,0
2017-10-23,17:37:32,00:00:27,A,20,0,0,9,11
2017-10-23,17:57:26,00:00:01,B,3,3,0,0,0
