1D0030100100101200000243
Date, Time, Duration (hrs:min:sec.micro), Classification (60 seconds threshold), Detection count, Antenna 1, , Antenna 2, Antenna 3, Antenna 4 
2017-11-02,20:34:32,00:01:49,A,15,0,0,10,5
2017-11-02,20:36:31,00:00:03,B,11,6,5,0,0
2017-11-05,18:00:33,00:00:20,B,34,15,19,0,0
2017-11-05,18:09:13,00:00:23,B,17,9,8,0,0
2017-11-05,18:09:43,00:00:29,A,30,0,0,16,14
2017-11-05,19:23:53,00:00:50,A,165,0,0,81,84
2017-11-05,19:24:43,00:00:00,B,1,0,1,0,0
2017-11-05,19:24:43,00:00:00,A,2,0,0,1,1
2017-11-05,19:24:43,00:00:00,B,1,1,0,0,0
2017-11-05,19:24:44,00:00:06,A,16,0,0,8,8
2017-11-05,19:29:17,00:00:04,B,7,4,3,0,0
2017-11-06,17:42:11,00:00:38,B,9,5,4,0,0
2017-11-06,17:43:01,00:00:03,A,12,0,0,6,6
2017-11-06,18:24:09,00:00:30,A,29,0,0,16,13
2017-11-06,18:24:39,00:00:00,B,1,0,1,0,0
2017-11-06,18:24:39,00:00:01,A,5,0,0,4,1
2017-11-06,18:24:47,00:00:11,B,24,10,14,0,0
2017-11-06,18:25:05,00:00:00,A,1,0,0,0,1
2017-11-06,19:15:43,00:00:16,A,30,0,0,15,15
2017-11-06,19:16:04,00:00:02,B,9,4,5,0,0
2017-11-07,18:53:55,00:00:03,B,10,3,7,0,0
2017-11-07,18:54:07,00:00:00,A,3,0,0,1,2
2017-11-07,18:54:14,00:01:07,B,68,36,32,0,0
2017-11-07,18:55:34,00:00:02,A,8,0,0,5,3
2017-11-07,19:32:05,00:00:03,B,10,4,6,0,0
2017-11-07,19:32:14,00:00:02,A,10,0,0,6,4
