1D0030100100101200000073
Date, Time, Duration (hrs:min:sec.micro), Classification (60 seconds threshold), Detection count, Antenna 1, , Antenna 2, Antenna 3, Antenna 4 
2017-10-24,19:41:23,00:00:07,A,22,0,0,9,13
2017-10-24,19:41:47,00:00:24,B,101,60,41,0,0
2017-10-24,19:42:42,00:01:38,A,160,0,0,86,74
2017-10-24,19:44:30,00:00:04,B,6,4,2,0,0
2017-10-25,18:35:31,00:00:17,B,8,5,3,0,0
2017-10-25,18:35:59,00:00:01,A,3,0,0,2,1
2017-10-25,18:52:41,00:00:48,A,67,0,0,32,35
2017-10-25,18:57:16,00:00:07,A,6,0,0,6,0
2017-10-25,19:05:46,00:00:10,A,9,0,0,0,9
2017-10-25,19:14:35,00:00:19,A,18,0,0,18,0
2017-10-25,19:39:37,00:01:00,A,66,0,0,66,0
2017-10-25,19:49:45,00:00:04,A,5,0,0,5,0
2017-10-25,20:06:04,00:01:07,A,107,0,0,107,0
2017-10-25,20:40:10,00:00:25,A,33,0,0,33,0
2017-10-25,20:42:20,00:00:32,A,44,0,0,44,0
2017-10-25,20:47:45,00:00:01,A,2,0,0,2,0
2017-10-25,20:48:50,00:00:49,A,54,0,0,54,0
2017-10-25,20:58:51,00:00:07,A,21,0,0,12,9
2017-10-25,20:59:26,00:00:03,B,16,11,5,0,0
2017-10-26,19:25:50,00:00:03,B,8,5,3,0,0
2017-10-26,19:26:02,00:00:02,A,10,0,0,5,5
2017-10-26,19:33:53,00:00:08,A,3,0,0,3,0
2017-10-26,19:38:34,00:00:04,A,12,0,0,6,6
2017-10-26,19:38:50,00:00:07,B,15,9,6,0,0
2017-10-26,19:50:07,00:00:35,B,24,10,14,0,0
2017-10-26,19:50:49,00:00:02,A,7,0,0,4,3
2017-10-26,20:11:49,00:00:02,A,10,0,0,6,4
2017-10-26,20:11:56,00:00:03,B,15,7,8,0,0
2017-10-26,20:14:30,00:00:02,B,14,6,8,0,0
2017-10-26,20:15:07,00:00:04,A,7,0,0,5,2
2017-10-26,20:44:19,00:00:00,A,1,0,0,1,0
2017-10-26,20:46:50,00:00:03,A,8,0,0,3,5
2017-10-26,20:47:00,00:00:22,B,85,44,41,0,0
2017-10-26,20:47:38,00:00:02,A,9,0,0,6,3
2017-10-26,20:47:47,00:00:04,B,13,6,7,0,0
2017-10-27,18:41:53,00:00:06,B,11,7,4,0,0
2017-10-27,18:42:08,00:00:03,A,13,0,0,7,6
2017-10-27,19:09:23,00:02:08,A,113,0,0,62,51
2017-10-27,19:11:40,00:00:03,B,10,7,3,0,0
2017-10-27,19:27:18,00:00:04,B,16,4,12,0,0
