1D0030100100101200000061
Date, Time, Duration (hrs:min:sec.micro), Classification (60 seconds threshold), Detection count, Antenna 1, , Antenna 2, Antenna 3, Antenna 4 
2017-10-25,19:23:26,00:00:01,B,4,3,1,0,0
2017-10-25,19:40:32,00:01:21,B,5,4,1,0,0
2017-10-25,20:10:36,00:00:05,A,12,0,0,6,6
2017-10-25,21:03:12,00:00:18,A,18,0,0,18,0
2017-10-25,21:17:46,00:45:29,A,2660,0,0,2660,0
2017-10-25,22:04:25,00:00:55,A,76,0,0,29,47
2017-10-25,22:15:55,00:01:54,A,86,0,0,0,86
2017-10-25,23:04:49,00:03:10,A,99,0,0,0,99
2017-10-25,23:53:31,00:02:00,A,131,0,0,0,131
2017-10-26,03:44:06,00:00:04,A,8,0,0,0,8
2017-10-26,16:32:56,00:00:10,A,35,0,0,18,17
2017-10-26,16:33:21,00:00:09,B,17,8,9,0,0
2017-10-26,19:46:00,00:00:10,B,33,18,15,0,0
2017-10-26,19:46:21,00:00:00,A,1,0,0,0,1
2017-10-26,19:46:27,00:00:59,B,80,53,27,0,0
2017-10-26,19:47:47,00:00:04,A,12,0,0,5,7
2017-10-26,21:19:24,00:00:03,A,19,0,0,9,10
2017-10-26,21:19:41,00:00:10,B,30,14,16,0,0
2017-10-27,18:50:22,00:00:10,B,23,15,8,0,0
2017-10-27,18:50:44,00:00:14,A,21,0,0,12,9
2017-10-27,18:51:18,00:01:09,B,61,31,30,0,0
2017-10-27,18:52:43,00:00:01,A,3,0,0,2,1
2017-10-27,18:52:54,00:00:51,B,45,23,22,0,0
2017-10-27,19:13:07,00:00:32,B,69,35,34,0,0
2017-10-27,19:13:48,00:00:12,A,28,0,0,7,21
2017-10-27,19:28:15,00:00:00,B,1,1,0,0,0
2017-10-28,19:10:32,00:00:00,B,1,1,0,0,0
2017-10-28,19:12:13,00:00:01,B,2,1,1,0,0
2017-10-28,19:34:13,00:00:03,A,5,0,0,5,0
2017-10-29,19:03:58,00:00:00,B,1,1,0,0,0
2017-10-30,20:37:48,00:00:02,B,3,2,1,0,0
2017-10-30,20:41:49,00:00:03,B,8,3,5,0,0
2017-10-30,20:42:02,00:00:12,A,25,0,0,12,13
2017-10-30,21:32:30,00:00:03,A,11,0,0,5,6
2017-10-30,21:33:59,00:00:18,A,57,0,0,27,30
2017-10-30,21:34:31,00:00:07,B,27,14,13,0,0
2017-10-31,18:53:56,00:00:00,B,1,1,0,0,0
2017-10-31,18:57:29,00:00:26,B,4,3,1,0,0
2017-11-01,17:55:43,00:00:42,B,55,25,30,0,0
2017-11-01,17:56:54,00:00:03,A,10,0,0,7,3
2017-11-01,18:04:24,00:00:36,A,60,0,0,33,27
2017-11-01,18:05:12,00:00:24,B,44,29,15,0,0
2017-11-01,18:05:55,00:00:59,A,41,0,0,21,20
2017-11-01,18:07:16,00:00:06,B,14,8,6,0,0
2017-11-01,18:07:33,00:00:42,A,71,0,0,42,29
2017-11-01,18:08:30,00:00:06,B,19,10,9,0,0
2017-11-01,18:17:27,00:00:12,B,51,24,27,0,0
2017-11-01,18:17:52,00:00:03,A,8,0,0,3,5
2017-11-01,18:39:48,00:00:01,B,2,2,0,0,0
2017-11-01,18:45:59,00:00:24,B,6,3,3,0,0
2017-11-01,19:19:11,00:00:01,B,4,2,2,0,0
2017-11-01,19:46:47,00:00:05,B,3,3,0,0,0
2017-11-01,19:50:07,00:01:18,A,57,0,0,34,23
2017-11-01,19:51:39,00:00:10,B,37,15,22,0,0
2017-11-01,20:11:53,00:00:10,B,52,21,31,0,0
2017-11-02,17:50:29,00:00:00,B,2,2,0,0,0
2017-11-02,17:54:03,00:00:27,A,100,0,0,48,52
2017-11-02,17:54:49,00:00:06,B,16,4,12,0,0
2017-11-02,19:09:50,00:00:02,B,15,9,6,0,0
2017-11-02,19:09:52,00:00:00,A,1,0,0,1,0
2017-11-02,19:09:52,00:00:02,B,8,5,3,0,0
2017-11-02,19:10:02,00:00:03,A,9,0,0,4,5
2017-11-02,19:42:38,00:00:02,A,3,0,0,3,0
2017-11-02,19:44:48,00:00:05,A,11,0,0,11,0
2017-11-02,19:49:37,00:00:00,A,1,0,0,1,0
2017-11-02,19:51:52,00:00:01,A,2,0,0,2,0
2017-11-02,20:11:47,00:00:06,A,2,0,0,1,1
2017-11-02,20:28:57,00:00:04,A,2,0,0,2,0
2017-11-02,20:38:16,00:00:02,A,2,0,0,2,0
2017-11-02,20:46:20,00:00:23,A,12,0,0,12,0
2017-11-02,20:55:53,00:00:04,A,5,0,0,5,0
2017-11-02,20:58:00,00:00:00,B,1,1,0,0,0
2017-11-02,21:05:06,00:00:36,A,32,0,0,32,0
2017-11-02,21:09:48,00:00:09,A,14,0,0,14,0
2017-11-02,21:13:23,00:00:02,B,8,3,5,0,0
2017-11-02,21:16:57,00:00:59,B,4,4,0,0,0
2017-11-02,21:19:01,00:00:16,B,5,5,0,0,0
2017-11-02,21:21:00,00:00:13,B,5,5,0,0,0
2017-11-02,21:27:01,00:00:01,B,4,4,0,0,0
2017-11-02,21:29:31,00:00:10,A,37,0,0,21,16
2017-11-02,21:29:49,00:00:03,B,12,5,7,0,0
2017-11-05,17:57:44,00:00:05,B,14,8,6,0,0
2017-11-05,17:57:59,00:00:00,A,1,0,0,0,1
2017-11-05,18:16:21,00:00:01,A,3,0,0,3,0
2017-11-05,18:17:16,00:00:00,B,1,1,0,0,0
2017-11-05,18:20:05,00:00:01,B,2,2,0,0,0
2017-11-05,18:33:20,00:00:02,B,7,4,3,0,0
2017-11-05,18:33:30,00:00:03,A,7,0,0,4,3
2017-11-05,19:34:07,00:00:00,B,1,1,0,0,0
2017-11-06,18:29:38,00:00:00,B,1,0,1,0,0
2017-11-06,18:53:35,00:00:04,A,23,0,0,13,10
2017-11-06,18:53:49,00:00:05,B,12,6,6,0,0
2017-11-06,18:59:12,00:00:06,B,22,12,10,0,0
2017-11-06,18:59:29,00:00:02,A,6,0,0,1,5
2017-11-06,19:19:55,00:00:01,B,4,4,0,0,0
2017-11-06,19:20:06,00:00:38,A,12,0,0,5,7
2017-11-06,19:21:07,00:00:07,B,27,17,10,0,0
2017-11-06,20:45:27,00:00:28,B,75,43,32,0,0
2017-11-06,20:46:12,00:00:02,A,7,0,0,4,3
2017-11-07,18:32:11,00:01:09,B,101,38,63,0,0
2017-11-07,18:33:27,00:00:06,A,8,0,0,4,4
2017-11-07,18:33:39,00:00:05,B,36,23,13,0,0
2017-11-07,18:33:00,00:00:04,A,12,0,0,8,4
2017-11-07,18:55:26,00:00:05,A,12,0,0,6,6
2017-11-07,18:55:40,00:00:05,B,16,9,7,0,0
2017-11-07,19:00:43,00:00:03,B,13,8,5,0,0
2017-11-07,19:00:54,00:00:02,A,7,0,0,5,2
2017-11-07,19:33:17,00:00:49,A,21,0,0,9,12
2017-11-07,19:34:13,00:00:02,B,9,6,3,0,0
2017-11-07,19:38:04,00:00:28,B,40,20,20,0,0
2017-11-07,19:38:52,00:00:02,A,7,0,0,4,3
2017-11-07,20:09:19,00:00:42,A,36,0,0,15,21
2017-11-11,16:30:14,00:00:00,B,1,0,1,0,0
